total_agg,avg_train_loss,avg_train_acc,test_loss,test_acc,time
38,1.8858777617641962,0.29357231149567364,2.075299625015259,0.2144,1764426264.877077
39,1.4723432537014405,0.5397371714643304,2.0693864040374756,0.2116,1764426280.977524
40,1.6951853674995248,0.3798572561459159,2.0495902717590333,0.215,1764426303.5874119
41,1.6439962728311355,0.40449812512114025,2.039286686515808,0.2136,1764426323.746619
42,1.5280514730231485,0.5513141426783479,2.0444268476486207,0.2173,1764426338.782104
43,1.5890256507657863,0.4540636042402827,2.0489456886291504,0.2147,1764426356.118388
44,1.6370495900003614,0.41554321966693103,2.042908716583252,0.2198,1764426377.360584
45,1.6101943925139193,0.4238961038961039,2.039184057998657,0.2197,1764426392.730319
46,1.7201354524709855,0.36345776031434185,2.0142060726165774,0.2146,1764426410.468974
47,1.9188495235604073,0.3813291139240506,1.990314214706421,0.2375,1764426427.950729
48,1.6370742654611212,0.4084026993552148,1.988677671813965,0.2295,1764426446.728523
49,1.0577056087664705,0.627363184079602,1.9553738893508912,0.2444,1764426470.5573602
50,1.6605315238184004,0.43550953351060556,1.9478981021881103,0.2485,1764426490.775007
51,1.5662223021252395,0.42664551942902457,1.9515282033920287,0.2491,1764426506.843633
52,1.6046529852459372,0.4469964664310954,1.954742748451233,0.2443,1764426524.575187
53,0.9855274828512277,0.6373134328358209,1.9707451990127562,0.2338,1764426543.244113
54,1.5135350647525514,0.4633900497743332,1.9649159336090087,0.2248,1764426564.897274
55,1.5980924429635595,0.4441887226697353,1.9417677394866943,0.2205,1764426583.151119
56,1.727551948476596,0.41872791519434627,1.9402667900085449,0.2215,1764426604.699202
57,1.4080994003432712,0.4767932489451477,1.9377808404922485,0.2213,1764426630.777828
58,1.61192828390862,0.4413408233009911,1.910472922897339,0.2268,1764426652.380424
59,1.5631355648347536,0.4474929044465468,1.8725293844223023,0.2745,1764426675.7069929
60,1.5270764785604847,0.4730565371024735,1.8709558691024781,0.2715,1764426694.3311539
61,1.471614373719843,0.4857064321055525,1.8662369619369508,0.2769,1764426718.6791098
62,1.5842018320842362,0.45279560036663613,1.8604988830566407,0.2733,1764426735.577734
63,1.5874503223617356,0.4342857142857143,1.8554606510162353,0.2735,1764426760.3128152
64,1.3988331786267043,0.48128172588832485,1.8489974424362183,0.2542,1764426780.721503
65,1.7116782829380437,0.39570593849231483,1.8548164043426514,0.2565,1764426801.3636858
66,1.5113798426233838,0.48100706713780916,1.858128988647461,0.2632,1764426826.034446
67,1.5149893348487928,0.4520847656619549,1.8561427780151367,0.2695,1764426851.714081
68,1.4072584174006117,0.5038071065989848,1.852650714492798,0.27,1764426877.055066
69,1.7722246070539085,0.40993417918673314,1.8570359090805053,0.2713,1764426897.447575
70,1.6256008191839788,0.40402553940649844,1.8641529291152954,0.2775,1764426925.039003
71,1.5124920969257087,0.4580924612526376,1.8665998725891113,0.2763,1764426946.5798771
72,1.5169247923807205,0.4792402826855124,1.876304354095459,0.2681,1764426967.108025
73,1.3334161304723362,0.4923523206751055,1.857626810836792,0.2789,1764426983.6544142
74,1.911470896234029,0.3337453646477132,1.8748103099822997,0.2802,1764427003.367093
75,1.487494940060941,0.4659259102634584,1.872707283592224,0.2817,1764427020.8849962
76,1.5656160383731197,0.41316415543219664,1.8767975276947022,0.2761,1764427032.357731
77,1.5246423053479217,0.48854262144821264,1.8582608043670654,0.2849,1764427050.118641
78,1.496482329244002,0.5339667458432305,1.8378428501129151,0.2968,1764427067.073856
79,1.6598645012517206,0.3825710754017305,1.852105862426758,0.2897,1764427085.930279
80,1.434760558291878,0.5613266583229036,1.8014519073486328,0.304,1764427101.908967
81,1.4092671660160612,0.5052226498075866,1.7966787860870361,0.3073,1764427116.04618
82,1.6068905515478469,0.44454628780934924,1.7876052947998047,0.3208,1764427133.708284
83,1.3048886325183786,0.5942992874109264,1.791480517578125,0.3205,1764427150.576386
84,1.6800749769022203,0.37391841779975277,1.8032977312088012,0.3073,1764427173.57042
85,1.7897766416339838,0.4056974459724951,1.7795963901519776,0.3188,1764427196.117994
86,1.4225427887334836,0.4806890790908087,1.7660475734710694,0.3233,1764427216.70209
87,1.685505738156482,0.4750733137829912,1.7456767641067505,0.3344,1764427243.40609
88,1.333700515897141,0.5088832487309645,1.7473344751358033,0.3333,1764427259.884018
89,1.6120596441700266,0.4637809187279152,1.7494840885162353,0.3344,1764427277.688548
90,1.5290416966323708,0.4574266792809839,1.7356940948486328,0.3394,1764427292.773673
91,1.4400449669114959,0.4766961651917404,1.7388558979034423,0.3329,1764427313.944712
92,1.5542781988670762,0.42083618917066484,1.7501431442260742,0.3215,1764427333.188384
93,1.4806756446729097,0.48311543978647586,1.7580921955108642,0.3145,1764427349.8262432
94,1.236069200336281,0.6301969365426696,1.8042566152572632,0.3127,1764427367.952647
95,1.484294138546014,0.47309795145646516,1.798809831237793,0.3102,1764427382.872156
96,1.565907783259914,0.42426319396847156,1.8462563468933106,0.2881,1764427400.750195
97,1.4581131647041945,0.5304948216340621,1.8264193407058715,0.2933,1764427415.896409
98,1.4874144800981448,0.48144876325088337,1.8261671928405763,0.2923,1764427432.9400792
99,1.4951381367570649,0.4821264894592117,1.795919932937622,0.3002,1764427448.762387
100,1.409534877346408,0.5152911604524508,1.7975914754867555,0.301,1764427466.488597
101,1.7625279957077586,0.3861641713990707,1.7947521604537964,0.3038,1764427487.877482
102,1.741990981681142,0.44372695395425493,1.7579588871002196,0.3249,1764427509.139441
103,1.4741777556126356,0.5109321058688148,1.7495818700790404,0.3236,1764427533.110125
104,1.343733671848281,0.502373417721519,1.7184419918060303,0.3429,1764427550.7748742
105,1.0841224340064015,0.6124378109452736,1.7230349208831788,0.3238,1764427568.296402
106,1.4913665184713314,0.4785170858556142,1.7267634201049804,0.3177,1764427589.224992
107,1.4645242983142273,0.48864711447492903,1.7134538356781006,0.3282,1764427614.6196349
108,1.5254160153684277,0.43718274111675126,1.7307952545166017,0.3153,1764427631.767807
109,1.0936150605405741,0.6507462686567164,1.8105480669021607,0.2892,1764427651.826489
110,1.5218037006194558,0.4636542239685658,1.8173267738342285,0.2848,1764427669.291322
111,1.3375574492623286,0.49238683127572014,1.8288355339050293,0.2869,1764427685.0711522
112,1.432648446724566,0.5023651844843898,1.8058301698684693,0.2819,1764427696.341318
113,1.3087763541667874,0.5885985748218527,1.791771665763855,0.2862,1764427712.529345
114,1.3766295377157418,0.5044551062371487,1.7519008449554443,0.3003,1764427734.799807
115,1.6698648472798916,0.3665018541409147,1.7519046380996703,0.3033,1764427756.563854
116,1.450260337069972,0.5022914757103575,1.7318905385971068,0.3171,1764427784.6265259
117,1.4186405173054448,0.4882716049382716,1.7286558742523193,0.3188,1764427803.272477
118,1.6186079011961159,0.4050777775994092,1.7299105848312377,0.3177,1764427825.859313
119,1.4368407361914137,0.5163411517025237,1.71279715385437,0.3297,1764427851.203414
120,1.4044177256521442,0.5207373271889401,1.700404321861267,0.3334,1764427875.57455
121,1.582326615843991,0.3825710754017305,1.715486243057251,0.3302,1764427891.902187
122,1.452665595141324,0.4662337662337662,1.7142185497283935,0.3308,1764427908.3222988
123,1.4064732279684244,0.5264672036823935,1.7051012672424317,0.3352,1764427926.919997
124,1.363110026226768,0.5007911392405063,1.6905326488494874,0.3421,1764427947.597524
125,1.228645493347744,0.6312910284463895,1.6733857179641725,0.3658,1764427966.93568
126,1.411885145605196,0.48477406679764246,1.658214501953125,0.3745,1764427990.0328572
127,1.4286066333616079,0.49032248300478914,1.6555403816223144,0.3764,1764428007.313646
128,1.1100033547737405,0.6520787746170679,1.7040508111953736,0.3509,1764428022.405527
129,1.5192834571948453,0.4664143803216651,1.696596968460083,0.3539,1764428038.5467021
130,1.419010374751793,0.49111675126903553,1.7011611352920533,0.3583,1764428053.056563
131,1.5372264210440538,0.4439855446566856,1.7053028793334961,0.356,1764428076.336868
132,1.0565776162387506,0.6531728665207878,1.7734870220184327,0.3215,1764428095.1357849
133,1.4216827019647538,0.49951421785104183,1.7641952434539796,0.323,1764428126.495751
134,1.2908492177702569,0.576688367443967,1.7641738653182983,0.3202,1764428147.0898461
135,1.3711529962709161,0.5425531914893617,1.7364734230041503,0.3257,1764428162.131256
136,1.462612800800337,0.48674911660777387,1.727649388885498,0.3307,1764428176.631815
137,1.4487295091119423,0.4681143485431556,1.7193286254882814,0.3317,1764428194.417572
138,1.5841254087247822,0.44370860927152317,1.7212969816207886,0.3298,1764428216.434149
139,1.0783147867972793,0.6531728665207878,1.7872492206573487,0.3087,1764428236.951809
140,1.5195576512771445,0.48542402826855124,1.7719721824645995,0.3169,1764428251.5318122
141,1.4464114042536917,0.4724950884086444,1.725000193786621,0.3279,1764428264.098505
142,1.1993189793598802,0.5611814345991561,1.706269536972046,0.3369,1764428283.924848
143,1.423285691717828,0.47776726584673607,1.701205291557312,0.3396,1764428311.362891
144,1.0595715265696628,0.6591903719912473,1.7654449235916139,0.3104,1764428334.1605818
145,1.4297339450165425,0.4867387033398821,1.721545068359375,0.3246,1764428351.993192
146,1.5279026870944172,0.42953020134228187,1.7198126441955566,0.3218,1764428371.063195
147,1.370638535818796,0.5266024298282362,1.7092537212371826,0.3331,1764428391.32862
148,1.1900229463286918,0.5823526310920049,1.7195736255645753,0.3322,1764428414.03334
149,1.7609499847490802,0.4150294695481336,1.6803983587265015,0.3459,1764428432.162534
150,1.4326121491584733,0.5489067894131185,1.6349609203338622,0.3812,1764428452.611479
151,1.217344587526572,0.60450563204005,1.6230405796051026,0.3828,1764428471.877003
152,1.0581836645660567,0.6608315098468271,1.6723901245117188,0.3597,1764428489.505984
153,1.3720090739260498,0.48829891838741396,1.6731962062835692,0.3624,1764428504.094917
154,1.498773971783746,0.47898493259318004,1.6964061208724976,0.3591,1764428518.0439758
155,1.3759165857551394,0.5575719649561952,1.6896453399658202,0.3621,1764428537.521953
156,1.2210309857632344,0.5879613200318063,1.708948173904419,0.3524,1764428558.650986
157,1.3496653709259578,0.5090709180868609,1.7015938926696776,0.3558,1764428594.1669178
158,0.9992514036155634,0.6717724288840262,1.772439273262024,0.3255,1764428610.0923939
159,1.5452453830722603,0.4337748344370861,1.7617212791442871,0.3283,1764428628.1341708
160,1.2824386136944284,0.5501054852320675,1.737446675682068,0.3361,1764428651.1911108
161,1.3397689837152862,0.504031465093412,1.7436335151672364,0.336,1764428675.157111
162,1.3481776895858613,0.5104452996151732,1.7362998434066772,0.3374,1764428698.290553
163,1.5715056096639397,0.42258144540023734,1.7161894020080566,0.3407,1764428716.459594
164,1.3631721693549537,0.5060745705906996,1.704982400894165,0.3476,1764428732.0851798
165,1.413246181993308,0.47978067169294036,1.7090674564361572,0.3518,1764428751.699019
166,1.1869055416691614,0.6137767220902612,1.6899234788894653,0.3621,1764428775.488352
167,1.4820175168556409,0.4675834970530452,1.6529723413467408,0.3718,1764428794.161376
168,1.3873247524448538,0.5160403299725023,1.6298679039001465,0.3791,1764428814.310173
169,1.3839267980926029,0.5106007067137809,1.623468286895752,0.3798,1764428841.083621
170,1.4253480546986759,0.48937886128536906,1.6176016353607179,0.3826,1764428893.372061
171,1.4282560277819767,0.47846611510317094,1.6051957050323487,0.39,1764428926.648524
172,1.4212262306967463,0.50674807447154,1.6008738996505738,0.3936,1764428972.7588742
173,1.3226876247415282,0.5274753641908708,1.5909852878570556,0.4048,1764429029.370455
174,1.5943160997954968,0.45268406298886166,1.5818960357666016,0.4084,1764429046.604519
175,1.5360385201813338,0.43272727272727274,1.5825209421157838,0.4075,1764429068.0429068
176,1.3188937354221888,0.5368553915980775,1.5768103693008424,0.4146,1764429092.1117692
177,1.4273561087598228,0.4787985865724382,1.5856502433776856,0.4091,1764429125.105112
178,1.3108329937092311,0.5296095711377777,1.5852815153121949,0.4076,1764429160.573857
179,1.3807287689308636,0.5206232813932172,1.5829112976074218,0.4093,1764429176.4721322
180,1.3826168459629327,0.4713991769547325,1.5836395935058594,0.4096,1764429191.400613
181,1.3997999850936997,0.5092756183745583,1.5841559329986572,0.4113,1764429216.060968
182,1.3162726224606804,0.5160640928358365,1.585066972732544,0.411,1764429236.1048808
183,1.180542142863201,0.5723350253807107,1.589715242767334,0.4031,1764429260.8988218
184,1.5387859194932307,0.47909137842023747,1.5880211582183839,0.4033,1764429279.348046
185,1.2990879208960295,0.5091197462331483,1.5804002578735352,0.414,1764429301.299417
186,1.2955487565459491,0.5439802089059923,1.5808073543548584,0.4121,1764429322.815007
187,1.3707709171435178,0.49221264547921795,1.5868283576965332,0.4108,1764429345.490881
188,1.419002040073333,0.5056519309323669,1.5722683599472045,0.4144,1764429372.759785
189,1.3389358223603574,0.5556946182728411,1.5407589694976807,0.4257,1764429396.418601
190,1.4623206042823904,0.5027230833682447,1.5363330097198487,0.427,1764429416.9811661
191,1.3946432560968047,0.48589799319721017,1.5433689182281494,0.4219,1764429446.9764102
192,1.4045754088144753,0.4853050773839731,1.547232608985901,0.4171,1764429467.993283
193,1.3689616233961721,0.4953526717845067,1.5595143222808838,0.4071,1764429487.833384
194,1.263390851310471,0.5655634687892752,1.5625090677261353,0.4096,1764429509.855181
195,1.3129394152868765,0.5150788211103495,1.5984718460083007,0.396,1764429532.30294
196,1.345221295149234,0.5175023651844843,1.5998044506072997,0.3992,1764429549.2551959
197,1.5154243822416293,0.4636542239685658,1.593975368499756,0.3962,1764429566.253105
198,1.3606495415759876,0.521156263091747,1.5930398612976073,0.4015,1764429584.399401
199,1.2753464821264542,0.5264770997228069,1.6049932983398438,0.3939,1764429605.2450318
200,1.4517988742469274,0.47445600756859035,1.602379055404663,0.4019,1764429633.452596
201,1.2131051959089971,0.5830845771144278,1.5885702920913696,0.3963,1764429655.655929
202,1.4598122205204798,0.4318026045236463,1.6164339876174927,0.3943,1764429674.806108
203,1.288456227062561,0.5461266965977214,1.6136703756332398,0.3965,1764429702.742356
204,1.3919321332059749,0.5169669040636783,1.6097096729278564,0.3989,1764429742.417537
205,1.4199791291577235,0.5048586572438163,1.6067136821746826,0.3956,1764429765.251439
206,1.246779541169603,0.5518492472782206,1.5891650712966918,0.4016,1764429794.872139
207,1.2736221397077883,0.5517385839966485,1.583187777709961,0.4048,1764429822.8753128
208,1.2527310271161185,0.6038004750593824,1.5706607654571534,0.4111,1764429839.2579358
209,1.2435743874135399,0.5606540084388185,1.5562151250839233,0.4156,1764429867.4288902
210,1.4409089115414975,0.4737825325462198,1.55830424118042,0.4108,1764429907.2479439
211,1.3065302881190513,0.5362836723474437,1.5565495349884033,0.4112,1764429929.080531
212,1.33825576184309,0.516415382934557,1.5521118772506715,0.413,1764429949.958132
213,1.5748187356590488,0.42830655129789863,1.5738093315124513,0.4036,1764429977.6036239
214,1.3579900455877247,0.509493670886076,1.5655729644775391,0.4105,1764429997.299222
215,1.4336985894386343,0.4966887417218543,1.5603669246673584,0.4109,1764430023.992969
216,1.2635977852982259,0.5205761316872428,1.5480963800430299,0.4224,1764430041.3203788
217,1.0471849267162494,0.6253731343283582,1.569444638824463,0.4079,1764430065.1061969
218,1.3423536540240262,0.5147757540002098,1.5668111877441406,0.4041,1764430089.3976982
219,1.3056529521336453,0.5141541700616592,1.5680035671234132,0.4097,1764430105.8165472
220,1.4987592587596557,0.45895715023231803,1.5641243907928466,0.4087,1764430125.5095491
221,0.8501530276009099,0.6920398009950248,1.6184551975250243,0.3751,1764430146.649268
222,1.2690450603335688,0.5469174308742766,1.6103994915008546,0.3822,1764430165.8226938
223,1.3655415025780346,0.4900616860863605,1.6256243198394775,0.378,1764430182.769058
224,1.0672822698983373,0.6739606126914661,1.6056820644378662,0.3983,1764430209.327693
225,1.3361056541439305,0.528824937093197,1.5872755115509034,0.4035,1764430233.745864
226,1.4407785115691105,0.5093191576548516,1.5737012741088867,0.4106,1764430259.852003
227,1.00615244706037,0.6838074398249453,1.6207266319274902,0.3979,1764430281.767945
228,1.352760264587777,0.5029469548133595,1.5869334197998046,0.4086,1764430301.5441961
229,1.3332950522902371,0.5667433831990794,1.5727583570480346,0.4151,1764430319.3200572
230,0.976494009698246,0.6925601750547046,1.6279487003326416,0.3941,1764430340.8455849
231,1.3266007892072627,0.5368572940127818,1.6239743885040283,0.3972,1764430362.5857449
232,1.575503329199241,0.4848762603116407,1.6075406297683716,0.4021,1764430380.6994472
233,1.418315945894871,0.5610451306413302,1.6173740369796752,0.4009,1764430403.147176
234,1.5387799222128733,0.41818181818181815,1.6044255317687988,0.4052,1764430429.550153
235,1.5431628385304161,0.47707293967113484,1.586705142211914,0.4069,1764430457.782471
236,1.3984953601772911,0.5040081979191694,1.5761500804901123,0.4188,1764430484.911778
237,1.2129880382722171,0.5483207676490747,1.579128330039978,0.4184,1764430509.600974
238,1.3269528838968867,0.5075329783294386,1.5783821716308595,0.4201,1764430534.570509
239,1.3767217036212873,0.5112802830877499,1.5732084400177002,0.4211,1764430554.430091
240,1.2961166084752334,0.5133653187114462,1.596098201751709,0.415,1764430572.495599
241,1.329957442694471,0.5366636113657195,1.5730177612304688,0.4234,1764430591.7364311
242,1.2884123669730292,0.5313667649950836,1.580149228477478,0.4188,1764430623.2120068
243,1.3688895797138676,0.5172947857511616,1.5737513006210326,0.4234,1764430642.341981
244,1.3227197866033766,0.5414269275028769,1.558584543800354,0.4278,1764430660.797633
245,1.439116169818036,0.4683116883116883,1.5547059944152832,0.4311,1764430684.1750772
246,1.2475708061148478,0.5717174895458546,1.5494259630203246,0.4314,1764430707.7592251
247,1.308467432187305,0.5563703024747938,1.536300835609436,0.4283,1764430724.192816
248,1.4308710166856526,0.522439585730725,1.5397300325393677,0.4202,1764430742.193708
249,1.5089544782827162,0.43757725587144625,1.5698663063049316,0.4057,1764430759.010323
250,1.2130780815095152,0.5618471687740517,1.5613909774780272,0.4105,1764430774.4062378
251,1.3661009738694376,0.53681592039801,1.6307725095748902,0.3742,1764430797.499048
252,1.3159269340329274,0.5283822138126774,1.5977172811508178,0.3884,1764430819.9498088
253,1.4237937340276496,0.5053934010152284,1.6199171169281006,0.3817,1764430838.371493
254,1.2653772579498654,0.528152260111023,1.5326891492843628,0.422,1764430862.950559
255,1.4034038633420598,0.5048257572452703,1.5229278572082519,0.4243,1764430882.381012
256,1.2772710934603377,0.5407662082514735,1.5128552665710449,0.4254,1764430901.386425
257,1.3657812764017898,0.5051214346435067,1.5015126159667969,0.432,1764430926.438519
258,1.096536122213568,0.662472647702407,1.5009662916183473,0.4461,1764430954.559672
259,1.2559371361135674,0.5570489662818545,1.5223790138244628,0.4383,1764430976.9199328
260,1.3117441080559644,0.5311666711068378,1.5269512386322022,0.4362,1764430995.308913
261,0.957411353123788,0.7013129102844639,1.5936699737548827,0.4133,1764431011.874654
262,1.2821377798363014,0.5329218106995884,1.5964226280212401,0.4113,1764431031.838563
263,1.204166805278446,0.549006168608636,1.6154811157226563,0.4078,1764431063.080687
264,1.2626790652082538,0.6061757719714964,1.639380422592163,0.4014,1764431095.5284932
